capital-gain,capital-loss,educational-num,marital-status,workclass,education,occupation,race,native-country,Class-label,relationship,age,hours-per-week,gender,fnlwgt
61.9,-286.7,38.3,-32,42,-19,49,-15,2190,0,-360,3.3,32.5,0,84322.6
58.7,-291.2,36.4,-30,38,-18,47,-14,2072,0,-341,2.6,30.0,0,79799.6
68.7,-326.1,42.3,-35,48,-21,53,-16,2374,1,-398,4.0,37.4,1,91328.5
67.4,-331.8,41.5,-34,47,-21,52,-16,2400,1,-391,3.7,36.8,1,92308.9
67.6,-321.7,41.7,-34,47,-21,53,-16,2412,1,-392,3.7,36.8,1,92919.6
58.6,-301.1,36.3,-30,38,-18,47,-14,2097,0,-341,2.3,30.2,0,80746.1
68.8,-294.1,42.3,-35,48,-21,53,-16,2448,1,-399,3.8,37.8,1,94271.7
56.1,-249.7,34.9,-29,36,-17,45,-13,2008,0,-327,2.2,28.3,0,77291.1
59.0,-269.6,36.6,-30,39,-18,47,-14,2118,0,-343,2.9,30.4,0,81425.3
59.1,-286.3,36.6,-30,39,-18,47,-14,2095,0,-343,2.8,30.3,0,80675.1
64.0,-300.3,39.5,-33,44,-20,50,-15,2297,1,-371,2.9,34.2,1,88352.2
60.0,-263.5,37.2,-30,39,-18,48,-14,2131,0,-349,3.3,30.9,0,81998.3
64.6,-309.2,39.9,-33,44,-20,51,-15,2320,1,-375,3.5,34.7,1,89250.5
55.6,-267.0,34.6,-29,36,-17,45,-13,1985,0,-324,2.0,28.1,0,76458.2
66.3,-307.3,40.8,-34,46,-20,52,-15,2308,1,-385,3.7,36.0,1,88896.5
56.3,-239.4,34.9,-29,36,-17,45,-13,1990,0,-328,2.7,28.1,0,76665.5
61.2,-295.6,37.8,-31,41,-19,48,-14,2185,0,-356,2.9,32.1,0,84092.7
68.6,-335.7,42.2,-35,48,-21,53,-16,2436,1,-397,3.6,37.7,1,93765.4
58.7,-274.9,36.4,-30,38,-18,47,-14,2108,0,-341,2.8,30.0,0,81155.6
62.0,-297.5,38.3,-32,42,-19,49,-15,2221,0,-360,3.6,32.5,0,85480.8
64.9,-300.9,40.0,-33,44,-20,51,-15,2327,1,-377,3.6,34.8,1,89521.3
67.5,-299.9,41.6,-34,47,-21,53,-16,2388,1,-391,3.7,36.8,1,91957.4
68.0,-329.3,41.9,-34,48,-21,53,-16,2379,1,-394,3.7,36.9,1,91574.4
59.3,-281.8,36.7,-30,39,-18,47,-14,2117,0,-345,2.9,30.7,0,81528.8
60.2,-258.0,37.3,-31,40,-18,48,-14,2121,0,-350,2.9,31.3,0,81658.2
70.0,-332.0,43.0,-36,50,-22,54,-17,2469,1,-406,4.2,38.7,1,95090.2
57.3,-288.5,35.6,-30,37,-17,46,-14,2049,0,-334,2.3,29.5,0,78882.1
58.3,-290.3,36.2,-30,38,-18,47,-14,2091,0,-339,2.7,29.8,0,80593.9
68.1,-315.1,41.9,-34,48,-21,53,-16,2390,1,-394,3.7,37.1,1,91999.6
61.3,-295.7,37.9,-31,41,-19,49,-14,2149,0,-356,3.2,32.1,0,82851.7
62.5,-289.8,38.6,-32,42,-19,49,-15,2191,1,-363,3.1,33.1,1,84324.8
58.2,-273.2,36.1,-30,38,-18,47,-14,2048,0,-339,2.4,30.0,0,78972.3
62.1,-285.6,38.4,-32,42,-19,49,-15,2236,0,-360,3.6,32.4,0,86038.7
63.3,-303.2,39.1,-32,43,-19,50,-15,2217,1,-368,3.2,33.7,1,85372.0
65.5,-291.7,40.4,-33,45,-20,51,-16,2338,1,-379,3.4,35.0,1,89895.7
57.2,-272.3,35.5,-29,37,-17,46,-13,2022,0,-333,2.5,29.0,0,77910.8
59.1,-277.6,36.7,-30,39,-18,47,-14,2106,0,-344,2.6,30.5,0,81023.4
72.0,-372.0,44.3,-37,52,-22,55,-17,2575,1,-417,4.2,40.3,1,99081.6
61.9,-278.5,38.2,-32,41,-19,49,-15,2177,0,-360,3.2,32.8,1,83855.3
57.0,-243.1,35.4,-29,37,-17,46,-13,2027,0,-332,2.5,28.9,0,78117.1
63.9,-283.6,39.5,-32,44,-20,50,-15,2285,1,-371,3.4,33.9,1,88055.0
59.2,-284.4,36.7,-30,39,-18,47,-14,2083,0,-344,3.0,30.4,0,80199.3
63.3,-293.7,39.1,-32,43,-19,50,-15,2235,1,-367,3.0,33.6,1,86017.8
58.7,-303.8,36.4,-30,38,-18,47,-14,2080,0,-342,2.9,30.1,0,80056.9
68.9,-335.5,42.4,-35,49,-21,53,-16,2423,1,-400,3.6,38.1,1,93255.3
62.2,-320.8,38.4,-32,42,-19,49,-15,2202,1,-361,3.5,32.7,1,84688.0
64.5,-270.8,39.8,-33,44,-20,51,-15,2272,1,-375,3.4,34.6,1,87568.3
66.9,-312.5,41.2,-34,46,-21,52,-16,2400,1,-388,3.5,36.3,1,92439.5
67.2,-310.3,41.4,-34,47,-21,52,-16,2341,1,-389,3.5,36.5,1,90140.2
59.5,-285.2,36.8,-30,39,-18,47,-14,2073,0,-346,2.8,30.8,0,79780.3
59.2,-261.6,36.7,-30,39,-18,47,-14,2077,0,-344,2.6,30.4,0,80100.8
63.6,-292.3,39.3,-32,43,-20,50,-15,2304,1,-369,3.1,33.9,1,88640.5
62.9,-295.1,38.9,-32,43,-19,50,-15,2223,1,-365,3.3,33.2,1,85656.7
72.2,-347.0,44.3,-37,52,-22,55,-17,2577,1,-418,4.1,40.5,1,99118.3
55.7,-265.4,34.6,-29,36,-17,45,-13,1979,0,-325,2.2,28.1,0,76255.5
57.7,-246.7,35.8,-29,37,-18,46,-14,1998,0,-336,2.6,29.3,0,76948.6
57.9,-286.2,35.9,-29,38,-18,46,-14,2042,0,-337,2.6,29.4,0,78689.8
68.4,-322.2,42.1,-35,48,-21,53,-16,2438,1,-396,4.0,37.4,1,93625.1
70.0,-320.3,43.1,-36,50,-22,54,-16,2462,1,-406,3.8,38.8,1,94774.0
77.2,-360.4,47.3,-39,57,-24,59,-18,2724,1,-446,4.9,44.0,1,104729.4
61.8,-266.7,38.2,-31,41,-19,49,-15,2199,0,-359,2.9,32.3,0,84838.7
60.3,-308.5,37.3,-30,40,-18,48,-14,2119,0,-350,3.2,31.0,0,81552.2
64.4,-333.0,39.8,-33,44,-20,51,-15,2262,1,-374,3.3,34.3,1,87119.7
64.3,-274.0,39.7,-33,44,-20,51,-15,2267,1,-373,3.2,34.4,1,87345.6
56.7,-253.9,35.2,-29,37,-17,46,-13,1957,0,-331,2.6,28.9,0,75336.4
68.6,-320.5,42.2,-35,48,-21,53,-16,2403,1,-398,3.4,37.9,1,92422.4
60.0,-296.2,37.1,-30,40,-18,48,-14,2164,0,-349,2.6,31.1,0,83307.7
57.3,-259.4,35.6,-30,37,-17,46,-14,2085,0,-334,2.9,29.3,0,80208.5
66.6,-306.8,41.1,-34,46,-21,52,-16,2363,1,-386,3.7,36.0,1,90903.7
60.4,-284.5,37.4,-30,40,-18,48,-14,2136,0,-351,3.1,31.1,0,82220.5
65.0,-308.4,40.1,-33,45,-20,51,-15,2286,1,-377,3.2,35.1,1,88035.0
61.3,-302.5,37.9,-31,41,-19,49,-14,2169,0,-356,2.9,32.2,0,83534.6
59.4,-260.0,36.8,-30,39,-18,47,-14,2108,0,-345,2.9,30.6,0,81207.8
63.9,-303.6,39.5,-32,43,-20,50,-15,2310,1,-371,3.2,34.0,1,88998.2
60.4,-297.4,37.4,-31,40,-18,48,-14,2154,0,-352,3.1,31.6,0,82950.2
58.0,-261.7,36.0,-30,38,-18,46,-14,2083,0,-338,2.6,29.7,0,80334.3
62.0,-299.0,38.4,-32,42,-19,49,-14,2224,0,-360,3.0,32.7,0,85669.8
62.1,-285.3,38.4,-32,42,-19,49,-15,2261,1,-361,2.9,32.8,0,86853.7
57.1,-257.7,35.4,-29,37,-17,46,-13,2044,0,-332,2.3,28.9,0,78709.2
60.4,-261.3,37.4,-31,40,-18,48,-14,2157,0,-351,2.7,31.3,0,82995.0
58.5,-305.1,36.3,-30,38,-18,47,-14,2076,0,-340,2.7,30.1,0,79911.9
57.5,-236.2,35.7,-29,37,-17,46,-14,2044,0,-335,2.8,29.1,0,78709.6
68.7,-328.5,42.3,-35,48,-21,53,-16,2442,1,-398,4.3,37.6,1,94042.1
62.2,-294.0,38.5,-32,42,-19,49,-15,2182,1,-361,3.4,32.6,0,83997.0
65.3,-324.7,40.3,-33,45,-20,51,-15,2330,1,-379,3.2,35.1,1,89568.5
68.4,-330.5,42.1,-35,48,-21,53,-16,2423,1,-397,4.0,37.6,1,93251.7
59.2,-277.0,36.7,-30,39,-18,47,-14,2185,0,-345,2.7,30.7,0,84027.7
57.9,-260.8,35.9,-30,38,-18,46,-14,2029,0,-337,2.3,29.7,0,78286.4
63.3,-304.0,39.1,-32,43,-19,50,-15,2265,1,-368,3.2,33.8,1,87207.1
67.2,-325.1,41.4,-34,47,-21,52,-16,2369,1,-390,3.9,36.7,1,91250.6
57.1,-255.6,35.5,-29,37,-17,46,-13,2043,0,-333,2.7,29.1,0,78750.3
59.4,-267.8,36.8,-30,39,-18,47,-14,2132,0,-345,2.6,30.6,0,81996.4
57.1,-287.5,35.4,-29,37,-17,46,-14,2003,0,-333,2.8,29.0,0,77109.7
63.8,-319.7,39.4,-33,44,-20,50,-15,2275,1,-371,3.1,34.2,1,87549.7
74.4,-357.6,45.6,-38,54,-23,57,-17,2563,1,-430,4.7,41.8,1,98613.2
66.3,-334.8,40.9,-34,46,-20,52,-16,2349,1,-385,3.8,36.1,1,90323.6
56.7,-249.6,35.3,-29,37,-17,46,-13,2024,0,-331,2.8,28.6,0,77944.6
57.1,-273.5,35.4,-29,37,-17,46,-14,2060,0,-332,2.4,29.0,0,79247.4
61.9,-287.9,38.3,-31,42,-19,49,-15,2204,0,-359,2.9,32.5,0,84871.1
68.2,-332.8,42.0,-35,48,-21,53,-16,2370,1,-395,3.7,37.4,1,91235.0
59.9,-292.9,37.1,-31,40,-18,48,-14,2084,0,-348,2.5,31.2,0,80267.8
58.5,-275.1,36.3,-30,38,-18,47,-14,2013,0,-340,2.5,30.0,0,77626.0
64.7,-286.1,39.9,-33,44,-20,51,-15,2277,1,-375,3.4,34.6,1,87701.1
59.7,-294.4,37.0,-30,39,-18,48,-14,2094,0,-347,2.7,30.9,0,80687.3
63.5,-279.5,39.2,-32,43,-19,50,-15,2252,1,-369,3.2,33.7,1,86782.2
68.2,-309.5,42.0,-35,48,-21,53,-16,2472,1,-395,4.1,37.2,1,95177.2
64.4,-290.6,39.7,-33,44,-20,51,-15,2264,1,-374,3.8,34.3,1,87124.5
62.2,-301.8,38.5,-32,42,-19,49,-15,2202,1,-361,3.0,32.7,0,84803.2
60.8,-286.1,37.7,-31,41,-19,48,-14,2211,0,-354,3.0,31.9,0,85062.6
63.7,-325.2,39.3,-33,43,-20,50,-15,2236,1,-370,3.1,34.1,1,86084.0
66.2,-304.7,40.8,-34,46,-20,52,-15,2345,1,-384,3.7,35.9,1,90177.9
61.9,-297.0,38.3,-32,42,-19,49,-15,2215,0,-360,3.0,32.7,0,85268.5
62.1,-295.8,38.4,-32,42,-19,49,-15,2246,0,-361,2.8,32.8,1,86595.0
62.9,-301.9,38.8,-32,42,-19,50,-15,2199,1,-365,3.3,33.4,1,84775.2
60.6,-275.3,37.5,-31,40,-19,48,-14,2117,0,-352,2.9,31.6,0,81499.3
57.7,-285.0,35.8,-29,37,-18,46,-14,2058,0,-336,2.7,29.4,0,79230.1
58.2,-270.7,36.1,-30,38,-18,47,-14,2089,0,-339,3.1,29.8,0,80545.2
59.5,-299.5,36.9,-30,39,-18,47,-14,2109,0,-346,2.7,30.8,0,81326.5
59.5,-282.2,36.8,-30,39,-18,48,-14,2091,0,-346,2.9,30.8,0,80485.5
64.0,-284.0,39.5,-32,44,-20,50,-15,2260,1,-371,3.1,34.0,1,86975.2
59.3,-279.9,36.8,-30,39,-18,47,-14,2104,0,-345,2.8,30.7,0,81078.2
62.4,-281.7,38.6,-32,42,-19,49,-15,2183,1,-362,3.1,32.9,1,84138.6
57.0,-287.4,35.4,-29,37,-17,46,-14,2023,0,-332,2.5,28.9,0,78076.6
63.4,-297.0,39.2,-32,43,-19,50,-15,2282,1,-368,3.4,33.6,1,87772.8
61.7,-275.8,38.1,-31,41,-19,49,-14,2182,0,-358,3.2,32.3,0,84051.1
60.3,-297.3,37.3,-31,40,-18,48,-14,2127,0,-350,2.9,31.3,0,81988.2
66.7,-309.3,41.1,-34,46,-21,52,-16,2376,1,-387,3.3,36.3,1,91406.9
58.3,-268.6,36.2,-30,38,-18,47,-14,2061,0,-340,2.6,30.1,0,79277.6
63.4,-302.2,39.2,-32,43,-19,50,-15,2253,1,-368,3.2,33.6,1,86725.5
64.1,-313.7,39.6,-33,44,-20,50,-15,2260,1,-372,3.5,34.1,1,87084.3
73.8,-342.2,45.3,-38,54,-23,56,-17,2621,1,-428,4.0,41.8,1,100812.6
60.9,-271.9,37.7,-31,41,-19,48,-14,2172,0,-354,3.0,31.8,0,83583.0
61.3,-291.0,37.9,-32,41,-19,49,-15,2164,0,-357,3.3,32.2,0,83337.3
68.7,-322.2,42.3,-35,48,-21,53,-16,2466,1,-398,4.0,37.8,1,94901.4
61.4,-271.6,38.0,-31,41,-19,49,-15,2187,0,-357,3.0,32.1,0,84185.0
63.6,-333.9,39.3,-32,43,-20,50,-15,2241,1,-370,3.0,34.0,1,86327.5
59.8,-307.9,37.0,-30,39,-18,48,-14,2133,0,-347,2.5,30.9,0,82118.1
62.3,-286.3,38.5,-32,42,-19,49,-15,2208,1,-362,3.2,32.9,1,84973.3
59.3,-247.6,36.7,-30,39,-18,47,-14,2101,0,-344,2.6,30.3,0,80830.2
57.4,-277.3,35.6,-29,37,-17,46,-14,2014,0,-334,2.6,29.3,0,77516.0
58.6,-272.3,36.3,-30,38,-18,47,-14,2112,0,-341,2.5,30.1,0,81322.3
63.1,-294.7,39.0,-32,43,-19,50,-15,2247,1,-366,3.3,33.3,1,86467.1
59.8,-275.3,37.1,-30,39,-18,48,-14,2101,0,-348,2.6,30.9,0,80959.8
63.1,-297.9,39.0,-32,43,-19,50,-15,2220,1,-366,3.4,33.4,1,85638.2
64.2,-309.4,39.7,-33,44,-20,50,-15,2286,1,-373,3.3,34.6,1,87982.6
56.8,-260.0,35.3,-29,37,-17,46,-14,2025,0,-331,2.7,28.6,0,78042.4
57.5,-266.7,35.7,-29,37,-17,46,-14,2074,0,-335,2.5,29.2,0,79951.6
61.9,-291.4,38.3,-31,42,-19,49,-15,2207,0,-360,3.0,32.6,0,84927.9
58.6,-265.8,36.3,-30,38,-18,47,-14,2087,0,-340,2.9,29.8,0,80258.8
56.5,-244.6,35.1,-29,36,-17,46,-14,1984,0,-329,2.6,28.4,0,76439.1
66.7,-315.8,41.1,-34,47,-21,52,-16,2362,1,-387,3.7,36.3,1,90984.4
69.0,-318.9,42.4,-35,49,-21,53,-16,2452,1,-400,3.8,38.0,1,94347.1
59.7,-273.8,37.0,-30,39,-18,48,-14,2113,0,-347,3.2,30.8,0,81346.1
62.9,-296.4,38.9,-32,43,-19,50,-15,2217,1,-366,3.2,33.5,1,85320.3
59.3,-298.2,36.7,-30,39,-18,47,-14,2084,0,-345,2.7,30.7,0,80111.9
58.6,-294.3,36.4,-30,38,-18,47,-14,2067,0,-341,2.6,30.0,0,79584.2
59.9,-279.0,37.1,-31,40,-18,48,-14,2159,0,-348,2.8,31.1,0,83158.3
64.5,-317.9,39.8,-33,44,-20,51,-15,2251,1,-374,3.1,34.6,1,86658.8
60.3,-293.5,37.3,-30,40,-18,48,-14,2130,0,-350,3.0,31.1,0,81987.2
64.5,-308.7,39.8,-33,44,-20,51,-15,2260,1,-374,3.6,34.3,1,87114.8
64.7,-306.6,39.9,-33,44,-20,51,-15,2338,1,-376,3.9,34.8,1,89874.3
57.6,-259.7,35.8,-30,37,-18,46,-14,2081,0,-336,2.5,29.5,0,79925.9
62.3,-285.3,38.5,-32,42,-19,49,-15,2176,1,-362,2.8,33.1,1,83855.0
62.5,-289.4,38.7,-32,42,-19,50,-15,2210,1,-363,3.3,32.9,1,85073.2
62.9,-297.2,38.9,-32,42,-19,50,-15,2270,1,-366,3.0,33.5,1,87348.9
63.9,-286.3,39.5,-33,44,-20,50,-15,2303,1,-371,3.1,34.1,1,88672.4
56.4,-273.9,35.0,-29,36,-17,46,-13,2038,0,-329,2.7,28.4,0,78489.7
62.2,-276.7,38.4,-32,42,-19,49,-15,2166,1,-361,3.2,32.8,1,83402.8
63.1,-305.6,39.0,-32,43,-19,50,-15,2211,1,-367,3.3,33.4,1,85212.3
60.3,-307.7,37.3,-31,40,-18,48,-14,2163,0,-351,2.9,31.4,0,83289.4
61.8,-294.3,38.2,-31,42,-19,49,-15,2162,0,-359,2.9,32.5,0,83245.6
57.4,-263.3,35.6,-30,37,-17,46,-14,2050,0,-334,2.6,29.3,0,78994.2
57.9,-285.1,35.9,-30,38,-18,46,-14,2099,0,-337,2.8,29.5,0,80825.7
65.6,-282.3,40.5,-33,45,-20,51,-15,2226,1,-380,3.2,35.4,1,85694.0
62.6,-315.8,38.7,-32,42,-19,49,-15,2165,1,-364,3.5,33.0,1,83284.3
63.4,-302.8,39.1,-32,43,-19,50,-15,2275,1,-368,3.2,33.6,1,87451.2
61.3,-287.7,37.9,-32,41,-19,49,-14,2175,0,-357,3.2,32.3,0,83616.4
62.5,-280.6,38.7,-32,42,-19,49,-15,2197,1,-363,2.8,32.9,1,84606.7
56.4,-250.5,35.1,-29,37,-17,45,-13,2029,0,-329,2.7,28.7,0,78104.6
62.3,-289.8,38.5,-32,42,-19,49,-15,2175,1,-362,3.4,33.0,1,83686.5
64.6,-295.9,39.9,-33,44,-20,51,-15,2279,1,-375,3.6,34.5,1,87647.3
58.5,-261.7,36.3,-30,38,-18,47,-14,2062,0,-341,2.5,30.1,0,79480.5
61.7,-287.3,38.2,-32,41,-19,49,-15,2162,0,-359,3.0,32.5,0,83339.4
59.5,-293.9,36.9,-30,39,-18,48,-14,2109,0,-346,2.6,30.6,0,81231.2
57.6,-282.5,35.7,-29,37,-17,46,-14,2051,0,-335,2.2,29.5,0,79072.6
59.8,-299.3,37.1,-30,40,-18,48,-14,2096,0,-348,3.0,30.9,0,80723.4
59.0,-284.9,36.5,-30,39,-18,47,-14,2099,0,-343,2.9,30.4,0,80861.8
58.4,-291.0,36.2,-30,38,-18,47,-14,2090,0,-340,2.8,29.9,0,80453.7
66.5,-319.1,41.0,-34,46,-20,52,-16,2350,1,-386,3.6,36.1,1,90500.2
56.9,-254.9,35.3,-29,37,-17,46,-14,2020,0,-331,2.6,28.7,0,77803.0
59.1,-279.6,36.6,-30,39,-18,47,-14,2050,0,-344,3.2,30.4,0,78964.3
61.3,-290.6,37.9,-31,41,-19,49,-14,2189,0,-356,3.3,32.0,0,84227.7
57.4,-266.6,35.6,-29,37,-17,46,-14,2012,0,-334,2.8,29.1,0,77531.0
65.3,-313.4,40.3,-33,45,-20,51,-16,2292,1,-380,3.6,35.3,1,88270.2
58.6,-283.5,36.3,-30,38,-18,47,-14,2058,0,-341,2.8,30.1,0,79317.9
62.5,-303.2,38.6,-32,42,-19,49,-15,2201,1,-363,3.1,33.0,1,84677.2
58.0,-257.4,36.0,-30,38,-18,46,-14,2104,0,-338,2.6,29.8,0,80956.0
66.2,-292.4,40.8,-34,46,-20,52,-16,2296,1,-384,3.6,35.8,1,88413.7
63.6,-309.9,39.3,-33,43,-20,50,-15,2272,1,-369,3.1,34.1,1,87285.4
57.1,-246.3,35.5,-29,37,-17,46,-13,2036,0,-333,2.6,29.1,0,78427.0
61.8,-289.3,38.2,-32,41,-19,49,-15,2215,0,-360,3.2,32.8,1,85243.6
64.6,-323.6,39.9,-33,44,-20,51,-15,2308,1,-376,3.6,35.0,1,88799.8
61.3,-273.3,37.9,-31,41,-19,49,-15,2178,0,-356,3.3,32.0,0,83897.3
60.1,-286.2,37.2,-31,40,-18,48,-14,2128,0,-350,3.1,31.3,0,81865.0
63.8,-306.4,39.4,-32,43,-20,50,-15,2247,1,-370,3.1,34.0,1,86527.2
61.3,-308.0,37.9,-31,41,-19,49,-15,2138,0,-356,3.1,32.2,0,82281.6
62.5,-269.4,38.6,-32,42,-19,49,-15,2255,1,-363,3.1,32.9,1,86815.6
56.6,-296.0,35.2,-29,37,-17,46,-13,2062,0,-330,2.5,28.7,0,79345.9
61.5,-282.4,38.0,-32,41,-19,49,-15,2202,0,-358,3.2,32.4,0,84759.2
56.6,-282.1,35.1,-29,36,-17,46,-13,2030,0,-330,2.6,28.7,0,78189.6
65.4,-299.5,40.3,-33,45,-20,51,-15,2333,1,-380,3.7,35.2,1,89831.2
61.1,-294.1,37.8,-31,41,-19,49,-15,2131,0,-355,3.1,31.8,0,82124.6
60.1,-294.3,37.2,-31,40,-18,48,-14,2139,0,-349,2.7,31.2,0,82232.2
61.6,-296.3,38.1,-31,41,-19,49,-15,2196,0,-358,3.3,32.3,0,84587.6
61.5,-307.9,38.1,-31,41,-19,49,-15,2173,0,-357,3.2,32.1,0,83788.6
57.6,-266.6,35.7,-29,37,-18,46,-14,2046,0,-335,2.5,29.2,0,78827.9
57.1,-304.7,35.4,-29,37,-17,46,-14,2030,0,-332,2.5,29.1,0,78266.5
60.1,-297.6,37.2,-31,40,-18,48,-14,2123,0,-350,3.1,31.3,0,81802.3
57.2,-247.8,35.5,-29,37,-17,46,-14,2026,0,-333,2.6,29.0,0,77992.1
60.7,-278.6,37.6,-31,40,-19,48,-14,2170,0,-353,2.7,31.6,0,83443.3
74.0,-335.5,45.4,-38,54,-23,57,-17,2608,1,-429,4.5,42.0,1,100326.6
60.1,-263.7,37.2,-31,40,-18,48,-14,2161,0,-349,2.7,31.2,0,83210.1
62.1,-294.9,38.4,-32,42,-19,49,-15,2221,1,-361,3.1,32.8,0,85612.2
60.1,-274.1,37.2,-31,40,-18,48,-14,2102,0,-350,2.7,31.5,0,80925.4
56.0,-263.9,34.8,-29,36,-17,45,-13,2060,0,-327,2.4,28.3,0,79335.4
59.3,-280.7,36.8,-30,39,-18,47,-14,2097,0,-345,2.5,30.8,0,80811.6
58.7,-267.7,36.4,-30,39,-18,47,-14,2113,0,-342,2.7,30.4,0,81391.5
59.4,-277.8,36.8,-30,39,-18,47,-14,2162,0,-346,2.7,30.8,0,83162.9
59.6,-277.1,36.9,-30,39,-18,48,-14,2220,0,-347,2.9,30.8,0,85297.7
63.2,-280.4,39.1,-32,43,-19,50,-15,2241,1,-367,3.5,33.5,1,86215.1
62.6,-324.5,38.7,-32,42,-19,49,-15,2229,1,-364,3.0,33.3,1,85733.2
57.4,-305.2,35.6,-29,37,-17,46,-14,2016,0,-334,2.6,29.2,0,77692.5
61.0,-296.6,37.7,-31,41,-19,48,-14,2193,0,-355,3.1,32.0,0,84321.9
62.3,-316.2,38.5,-32,42,-19,49,-15,2195,1,-362,2.9,33.0,1,84548.7
68.2,-308.8,42.0,-35,48,-21,53,-16,2422,1,-396,3.8,37.4,1,93200.1
58.5,-287.3,36.3,-30,38,-18,47,-14,2113,0,-341,3.0,30.0,0,81394.1
61.9,-281.1,38.3,-31,42,-19,49,-15,2220,0,-359,3.0,32.5,0,85440.8
62.4,-294.5,38.6,-32,42,-19,49,-15,2193,1,-362,3.0,32.8,1,84444.1
56.9,-254.7,35.3,-29,37,-17,46,-14,1992,0,-332,2.6,28.9,0,76693.9
57.3,-269.8,35.6,-29,37,-17,46,-14,2039,0,-334,2.6,29.3,0,78612.0
57.7,-279.7,35.8,-30,37,-18,46,-14,2033,0,-336,2.9,29.7,0,78356.8
62.1,-286.7,38.4,-32,42,-19,49,-15,2220,0,-361,3.4,32.6,0,85492.0
62.1,-284.0,38.4,-32,42,-19,49,-15,2155,0,-361,2.7,32.8,0,82848.3
66.6,-300.7,41.1,-34,46,-21,52,-16,2373,1,-386,3.4,36.1,1,91333.8
63.4,-330.5,39.2,-32,43,-19,50,-15,2252,1,-368,3.3,33.7,1,86604.7
67.1,-315.1,41.4,-34,47,-21,52,-16,2327,1,-389,3.6,36.3,1,89634.0
61.6,-288.5,38.1,-32,41,-19,49,-15,2148,0,-358,2.9,32.5,0,82682.2
60.2,-304.2,37.3,-31,40,-18,48,-14,2116,0,-350,3.0,31.2,0,81493.7
63.8,-313.1,39.4,-32,44,-20,50,-15,2258,1,-370,3.2,34.0,1,86941.0
61.1,-273.5,37.8,-31,41,-19,49,-14,2169,0,-355,3.1,32.0,0,83597.4
62.3,-297.3,38.5,-32,42,-19,49,-15,2175,1,-362,3.5,32.8,1,83800.6
64.2,-313.8,39.6,-33,44,-20,50,-15,2257,1,-373,3.4,34.4,1,86914.4
65.8,-298.1,40.6,-33,45,-20,52,-16,2336,1,-381,3.6,35.3,1,89950.9
59.9,-295.4,37.1,-30,39,-18,48,-14,2116,0,-348,2.8,30.8,0,81359.0
61.7,-273.8,38.1,-31,41,-19,49,-15,2198,0,-358,2.9,32.4,0,84671.4
59.4,-261.5,36.8,-30,39,-18,47,-14,2102,0,-345,3.0,30.6,0,80992.8
68.4,-314.7,42.1,-35,48,-21,53,-16,2458,1,-396,4.1,37.4,1,94524.4
64.7,-321.9,40.0,-33,44,-20,51,-15,2286,1,-376,3.4,34.7,1,88057.3
72.5,-365.3,44.5,-37,52,-23,56,-17,2566,1,-420,4.4,40.6,1,98607.9
57.5,-281.1,35.7,-29,37,-17,46,-14,2076,0,-335,2.3,29.4,0,79848.5
60.0,-269.7,37.2,-31,40,-18,48,-14,2125,0,-349,2.8,31.2,0,81910.9
58.0,-248.6,36.0,-29,38,-18,47,-14,2093,0,-337,2.5,29.5,0,80666.3
58.9,-283.5,36.5,-30,39,-18,47,-14,2128,0,-343,2.5,30.4,0,81897.2
60.1,-260.7,37.2,-30,40,-18,48,-14,2146,0,-349,2.9,31.1,0,82573.0
63.3,-292.7,39.1,-32,43,-19,50,-15,2193,1,-367,3.3,33.5,1,84407.0
65.0,-303.0,40.1,-33,45,-20,51,-15,2296,1,-377,3.9,34.5,1,88323.3
59.3,-270.5,36.7,-30,39,-18,47,-14,2140,0,-345,2.9,30.7,0,82398.1
60.3,-283.9,37.3,-31,40,-18,48,-14,2147,0,-350,2.9,31.3,0,82672.2
71.9,-333.3,44.2,-36,52,-22,55,-17,2572,1,-416,3.7,40.2,1,98976.4
57.0,-260.5,35.4,-29,37,-17,46,-14,2038,0,-332,2.6,29.0,0,78529.4
57.8,-276.7,35.9,-30,38,-18,46,-14,2119,0,-337,2.6,29.6,0,81468.9
57.1,-283.9,35.5,-29,37,-17,46,-14,2046,0,-333,2.8,29.1,0,78862.3
61.7,-282.2,38.1,-31,41,-19,49,-14,2183,0,-358,3.1,32.2,0,84034.6
59.2,-254.3,36.7,-30,39,-18,47,-14,2091,0,-345,2.9,30.5,0,80545.9
56.8,-273.8,35.3,-29,37,-17,46,-14,2026,0,-331,2.5,28.7,0,78119.9
64.5,-304.5,39.8,-33,44,-20,51,-15,2293,1,-374,3.5,34.4,1,88190.4
61.2,-284.7,37.9,-31,41,-19,49,-15,2143,0,-356,2.9,32.1,0,82513.2
65.7,-293.2,40.5,-33,45,-20,51,-16,2301,1,-381,3.4,35.5,1,88728.2
72.3,-345.3,44.4,-37,52,-22,56,-17,2555,1,-419,3.8,40.7,1,98390.4
67.0,-322.5,41.3,-34,47,-21,52,-16,2352,1,-389,3.8,36.4,1,90514.1
69.9,-348.2,43.0,-36,50,-22,54,-16,2486,1,-405,4.1,38.6,1,95621.9
62.7,-286.8,38.8,-32,42,-19,50,-15,2193,1,-364,3.3,33.2,1,84425.7
57.9,-273.0,35.9,-30,38,-18,46,-14,2057,0,-337,2.4,29.7,0,79326.9
61.9,-294.8,38.3,-32,42,-19,49,-14,2204,0,-360,2.9,32.7,0,84787.7
